ax,ay,az,state,ultrasound,stepdetected
0.039284,-0.076616,0.962092,LOOKING_FOR_SECOND_MAX,0.520000,0
0.015860,-0.076860,0.974780,LOOKING_FOR_SECOND_MAX,0.520000,0
0.018788,-0.082228,0.994788,LOOKING_FOR_SECOND_MAX,0.520000,0
0.019764,-0.054656,1.004548,LOOKING_FOR_SECOND_MAX,0.520000,0
0.042456,-0.028304,0.978440,LOOKING_FOR_SECOND_MAX,0.520000,0
0.048800,-0.059048,0.963800,LOOKING_FOR_SECOND_MAX,0.520000,0
0.032696,-0.065392,0.955504,LOOKING_FOR_SECOND_MAX,0.520000,0
0.043188,-0.066368,0.946964,LOOKING_FOR_SECOND_MAX,0.520000,0
0.040748,-0.066612,0.953552,LOOKING_FOR_SECOND_MAX,0.520000,0
0.053924,-0.054900,0.960628,LOOKING_FOR_SECOND_MAX,0.520000,0
0.041724,-0.062464,1.016748,LOOKING_FOR_SECOND_MAX,0.520000,0
0.040260,-0.024156,1.009916,LOOKING_FOR_SECOND_MAX,0.520000,0
0.031964,-0.041480,1.000400,LOOKING_FOR_SECOND_MAX,0.520000,0
0.048556,-0.021716,1.007964,LOOKING_FOR_MIN,0.520000,0
0.094916,-0.052948,1.008940,LOOKING_FOR_MIN,0.520000,0
0.078324,-0.039772,0.988200,LOOKING_FOR_MIN,0.520000,0
0.068320,-0.044896,0.994544,LOOKING_FOR_MIN,0.520000,0
0.070272,-0.022204,0.985272,LOOKING_FOR_MIN,0.520000,0
0.062952,-0.032452,0.960140,LOOKING_FOR_MIN,0.520000,0
0.055388,-0.072468,0.967460,LOOKING_FOR_MIN,0.520000,0
0.064172,-0.050508,0.992348,LOOKING_FOR_MIN,0.520000,0
0.063684,-0.062708,1.002840,LOOKING_FOR_MIN,0.520000,0
0.055144,-0.043920,0.987956,LOOKING_FOR_MIN,0.520000,0
0.063440,-0.033428,1.040416,LOOKING_FOR_MIN,0.520000,0
0.035624,-0.037088,1.029192,LOOKING_FOR_MIN,0.520000,0
0.047824,-0.026596,1.044564,LOOKING_FOR_MIN,0.520000,0
0.034160,-0.022448,1.075308,LOOKING_FOR_MIN,0.520000,0
0.028304,-0.020008,1.080432,LOOKING_FOR_MIN,0.520000,0
0.059292,-0.005368,1.054568,LOOKING_FOR_MIN,0.520000,0
0.056608,-0.005856,1.037732,LOOKING_FOR_MIN,0.520000,0
0.047092,-0.029524,1.043588,LOOKING_FOR_MIN,0.520000,0
-0.004392,-0.018056,1.087508,LOOKING_FOR_MIN,0.520000,0
-0.041480,0.033916,1.134356,LOOKING_FOR_MIN,0.520000,0
-0.094672,-0.003904,1.168028,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.066856,0.049776,1.127036,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.066124,0.036112,1.057252,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.088572,0.030500,1.058228,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.028548,0.010980,1.094340,LOOKING_FOR_SECOND_MAX,0.520000,0
0.044408,0.039284,1.039684,LOOKING_FOR_SECOND_MAX,0.520000,0
0.066856,0.027084,1.004792,LOOKING_FOR_SECOND_MAX,0.520000,0
0.082472,0.044896,0.991128,LOOKING_FOR_SECOND_MAX,0.520000,0
0.054900,0.002684,0.909632,LOOKING_FOR_SECOND_MAX,0.520000,0
0.056364,0.016104,0.927932,LOOKING_FOR_SECOND_MAX,0.520000,0
0.015616,-0.000488,0.936228,LOOKING_FOR_SECOND_MAX,0.520000,0
0.016836,-0.007808,0.942084,LOOKING_FOR_SECOND_MAX,0.520000,0
0.032940,0.014884,0.941352,LOOKING_FOR_SECOND_MAX,0.520000,0
0.051484,0.028548,0.919636,LOOKING_FOR_SECOND_MAX,0.520000,0
0.048800,0.033184,0.922808,LOOKING_FOR_SECOND_MAX,0.520000,0
0.049288,0.023912,0.912560,LOOKING_FOR_SECOND_MAX,0.520000,0
0.051728,0.023424,0.902312,LOOKING_FOR_SECOND_MAX,0.520000,0
0.067344,0.026108,0.912316,LOOKING_FOR_SECOND_MAX,0.520000,0
0.067100,0.028304,0.899384,LOOKING_FOR_SECOND_MAX,0.520000,0
0.041968,0.018300,0.894016,LOOKING_FOR_MIN,0.520000,1
0.058804,-0.011224,0.915488,LOOKING_FOR_MIN,0.520000,0
0.072956,0.004880,0.923296,LOOKING_FOR_MIN,0.520000,0
0.026352,-0.023180,0.985028,LOOKING_FOR_MIN,0.520000,0
0.027816,-0.010248,0.989176,LOOKING_FOR_MIN,0.520000,0
0.043432,0.008540,0.994544,LOOKING_FOR_MIN,0.520000,0
0.057828,0.017324,1.058716,LOOKING_FOR_MIN,0.520000,0
0.060268,0.009028,0.997228,LOOKING_FOR_MIN,0.520000,0
0.061488,0.010492,0.977464,LOOKING_FOR_MIN,0.520000,0
0.068076,0.007320,0.994788,LOOKING_FOR_MIN,0.520000,0
0.080032,0.014640,0.965264,LOOKING_FOR_MIN,0.520000,0
0.081740,0.014884,0.963800,LOOKING_FOR_MIN,0.520000,0
0.086620,0.015860,0.966484,LOOKING_FOR_MIN,0.520000,0
0.085644,0.015616,0.968436,LOOKING_FOR_MIN,0.520000,0
0.090768,0.012932,0.967704,LOOKING_FOR_MIN,0.520000,0
0.129564,0.017080,0.975512,LOOKING_FOR_MIN,0.520000,0
0.146156,0.025864,0.984052,LOOKING_FOR_MIN,0.520000,0
0.142252,0.019520,0.996008,LOOKING_FOR_MIN,0.520000,0
0.130296,0.015128,1.002840,LOOKING_FOR_MIN,0.520000,0
0.112484,-0.000244,1.017968,LOOKING_FOR_MIN,0.520000,0
0.100284,-0.016104,1.027240,LOOKING_FOR_MIN,0.520000,0
0.084668,-0.008784,1.063352,LOOKING_FOR_MIN,0.520000,0
0.027572,-0.033672,1.095560,LOOKING_FOR_MIN,0.520000,0
0.025132,-0.027084,1.109224,LOOKING_FOR_MIN,0.520000,0
-0.004880,-0.023912,1.132160,LOOKING_FOR_MIN,0.520000,0
0.026108,-0.013664,1.165832,LOOKING_FOR_MIN,0.520000,0
0.016836,-0.001952,1.174616,LOOKING_FOR_MIN,0.520000,0
-0.006344,-0.000244,1.202920,LOOKING_FOR_MIN,0.520000,0
-0.060512,-0.028548,1.203896,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.074664,-0.063196,1.201456,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.104188,-0.012444,1.161684,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.108092,-0.015860,1.131916,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.095648,-0.011956,1.109224,LOOKING_FOR_SECOND_MAX,0.520000,0
0.034404,0.062464,1.022116,LOOKING_FOR_SECOND_MAX,0.520000,0
0.062220,-0.014884,0.955992,LOOKING_FOR_SECOND_MAX,0.520000,0
0.092720,-0.057584,0.923296,LOOKING_FOR_SECOND_MAX,0.520000,0
0.103944,-0.045628,0.963800,LOOKING_FOR_SECOND_MAX,0.520000,0
0.018056,-0.041968,0.948916,LOOKING_FOR_SECOND_MAX,0.520000,0
0.001464,-0.018544,0.969168,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.036844,-0.016104,0.971608,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.096868,-0.008784,0.984296,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.089548,-0.019276,1.011624,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.075396,-0.018056,0.993812,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.027084,-0.037088,0.946964,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.010736,-0.039528,0.937936,LOOKING_FOR_SECOND_MAX,0.520000,0
0.028792,-0.009760,0.897920,LOOKING_FOR_SECOND_MAX,0.520000,0
0.038064,-0.030500,0.892796,LOOKING_FOR_SECOND_MAX,0.520000,0
0.035868,-0.025376,0.893772,LOOKING_FOR_SECOND_MAX,0.520000,0
0.039528,-0.021716,0.921832,LOOKING_FOR_SECOND_MAX,0.520000,0
0.022692,-0.014640,0.932324,LOOKING_FOR_SECOND_MAX,0.520000,0
0.019032,-0.014884,0.916464,LOOKING_FOR_SECOND_MAX,0.520000,0
0.018544,-0.072712,0.995764,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.028304,-0.056364,0.887672,LOOKING_FOR_SECOND_MAX,0.520000,0
0.004636,-0.039284,0.956236,LOOKING_FOR_SECOND_MAX,0.520000,0
0.008784,-0.035380,0.994544,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.001220,-0.037088,0.980148,LOOKING_FOR_SECOND_MAX,0.520000,0
0.003660,-0.034892,0.983320,LOOKING_FOR_SECOND_MAX,0.520000,0
0.047824,-0.016592,0.977708,LOOKING_FOR_MIN,0.520000,0
0.098088,-0.011956,0.976976,LOOKING_FOR_MIN,0.520000,0
0.097844,-0.022448,0.982100,LOOKING_FOR_MIN,0.520000,0
0.065148,-0.039528,0.966484,LOOKING_FOR_MIN,0.520000,0
0.091988,-0.036356,0.973316,LOOKING_FOR_MIN,0.520000,0
0.110044,-0.038552,0.980148,LOOKING_FOR_MIN,0.520000,0
0.106384,-0.024156,0.980880,LOOKING_FOR_MIN,0.520000,0
0.117608,-0.045628,0.976732,LOOKING_FOR_MIN,0.520000,0
0.123220,-0.042700,1.000400,LOOKING_FOR_MIN,0.520000,0
0.085400,-0.073688,1.043344,LOOKING_FOR_MIN,0.520000,0
0.066124,-0.077836,1.055056,LOOKING_FOR_MIN,0.520000,0
0.044896,-0.072224,1.046760,LOOKING_FOR_MIN,0.520000,0
0.038552,-0.065392,1.085312,LOOKING_FOR_MIN,0.520000,0
0.022448,-0.050264,1.101416,LOOKING_FOR_MIN,0.520000,0
0.019520,-0.046604,1.110688,LOOKING_FOR_MIN,0.520000,0
0.010980,-0.024888,1.110688,LOOKING_FOR_MIN,0.520000,0
-0.033184,-0.017324,1.156804,LOOKING_FOR_MIN,0.520000,0
-0.204472,0.046848,1.196576,LOOKING_FOR_MIN,0.520000,0
-0.218136,0.039772,1.192428,LOOKING_FOR_MIN,0.520000,0
-0.219356,0.014884,1.173396,LOOKING_FOR_MIN,0.520000,0
-0.081496,-0.044896,1.002596,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.052948,-0.012200,1.048468,LOOKING_FOR_SECOND_MAX,0.520000,0
0.084912,-0.027816,0.972828,LOOKING_FOR_SECOND_MAX,0.520000,0
0.148352,-0.020008,0.972096,LOOKING_FOR_SECOND_MAX,0.520000,0
0.098576,-0.021960,0.968680,LOOKING_FOR_SECOND_MAX,0.520000,0
0.029036,0.000488,0.973072,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.098820,-0.017324,1.036268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.139568,-0.005368,1.036512,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.181536,-0.026596,1.051884,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.172752,-0.050020,1.049444,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.142740,-0.040504,1.042368,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.056364,-0.010248,1.002840,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.002928,-0.000732,0.963556,LOOKING_FOR_SECOND_MAX,0.520000,0
0.007564,0.002928,0.941840,LOOKING_FOR_SECOND_MAX,0.520000,0
0.010736,-0.002684,0.906704,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.000488,-0.004392,0.906704,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.010248,-0.019276,0.913292,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.031964,-0.012688,0.946964,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.045384,-0.019276,0.967460,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.054412,-0.029036,0.970632,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.067832,-0.041968,0.975268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.063440,-0.050508,0.985516,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041968,-0.045872,0.982588,LOOKING_FOR_SECOND_MAX,0.520000,0
0.007808,-0.053924,0.955260,LOOKING_FOR_SECOND_MAX,0.520000,0
0.026108,-0.061732,0.950624,LOOKING_FOR_SECOND_MAX,0.520000,0
0.028304,-0.057340,0.961848,LOOKING_FOR_SECOND_MAX,0.520000,0
0.036600,-0.054168,0.975268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.000488,-0.064172,1.013820,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.006588,-0.064904,1.010404,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.001952,-0.063684,1.016504,LOOKING_FOR_SECOND_MAX,0.520000,0
0.015128,-0.069540,1.000400,LOOKING_FOR_SECOND_MAX,0.520000,0
0.027572,-0.066368,0.995520,LOOKING_FOR_SECOND_MAX,0.520000,0
0.049288,-0.053924,0.988200,LOOKING_FOR_MIN,0.520000,0
0.058072,-0.056364,0.986248,LOOKING_FOR_MIN,0.520000,0
0.053924,-0.054656,0.984784,LOOKING_FOR_MIN,0.520000,0
0.061732,-0.056608,0.981612,LOOKING_FOR_MIN,0.520000,0
0.059292,-0.047580,0.977464,LOOKING_FOR_MIN,0.520000,0
0.060268,-0.047580,0.977708,LOOKING_FOR_MIN,0.520000,0
0.057096,-0.033428,0.986492,LOOKING_FOR_MIN,0.520000,0
0.052216,-0.032452,0.989908,LOOKING_FOR_MIN,0.520000,0
0.052460,-0.033916,0.987956,LOOKING_FOR_MIN,0.520000,0
0.053680,-0.040016,0.983076,LOOKING_FOR_MIN,0.520000,0
0.046848,-0.047336,0.987712,LOOKING_FOR_MIN,0.520000,0
0.041724,-0.043920,0.997960,LOOKING_FOR_MIN,0.520000,0
0.029036,-0.053680,1.003084,LOOKING_FOR_MIN,0.520000,0
0.029768,-0.069784,1.022848,LOOKING_FOR_MIN,0.520000,0
0.035624,-0.061976,1.042856,LOOKING_FOR_MIN,0.520000,0
-0.000976,-0.038308,1.154852,LOOKING_FOR_MIN,0.520000,0
-0.107604,-0.002440,1.224148,LOOKING_FOR_MIN,0.520000,0
-0.164944,-0.019276,1.226344,LOOKING_FOR_MIN,0.520000,0
-0.164700,-0.048312,1.173396,LOOKING_FOR_MIN,0.520000,0
-0.092476,-0.052216,1.127524,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.015616,-0.007076,1.093608,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.045140,-0.071004,1.001132,LOOKING_FOR_SECOND_MAX,0.520000,0
0.033184,-0.067344,0.938912,LOOKING_FOR_SECOND_MAX,0.520000,0
0.038552,-0.068564,0.937936,LOOKING_FOR_SECOND_MAX,0.520000,0
0.035868,-0.071736,0.939400,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.112240,-0.047092,1.003572,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.125416,-0.050508,1.004304,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.177632,-0.089304,1.084824,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.146400,-0.088084,1.055788,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.132248,-0.087596,1.030656,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.082960,-0.075152,1.000644,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.051972,-0.088572,0.956236,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.045872,-0.085888,0.956236,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.041724,-0.081496,0.930616,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.030256,-0.066368,0.931836,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.028548,-0.071736,0.941840,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.082716,-0.078568,0.959652,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.074664,-0.085400,0.988200,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.088816,-0.063440,1.002108,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.063684,-0.044652,0.997960,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.054900,-0.031232,0.996252,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.044164,-0.019520,0.998448,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.020008,-0.020008,0.994788,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.010492,-0.033672,0.984540,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.023668,-0.027816,0.987224,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.034648,0.003172,1.000400,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.038552,0.004392,1.003328,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.034648,0.010004,1.004792,LOOKING_FOR_SECOND_MAX,0.520000,0
0.004148,0.082228,1.015284,LOOKING_FOR_SECOND_MAX,0.520000,0
0.026840,0.046848,0.992592,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.012444,0.025132,0.985028,LOOKING_FOR_SECOND_MAX,0.520000,0
0.017568,0.042700,0.985028,LOOKING_FOR_SECOND_MAX,0.520000,0
0.017080,0.045872,0.992348,LOOKING_FOR_SECOND_MAX,0.520000,0
0.014152,0.047824,0.997716,LOOKING_FOR_SECOND_MAX,0.520000,0
0.000244,0.019276,1.000888,LOOKING_FOR_MIN,0.520000,0
0.010248,0.015616,0.998692,LOOKING_FOR_MIN,0.520000,0
0.061000,0.017568,0.985028,LOOKING_FOR_MIN,0.520000,0
0.032452,0.011468,0.983320,LOOKING_FOR_MIN,0.520000,0
0.042456,0.010004,0.970632,LOOKING_FOR_MIN,0.520000,0
0.042456,0.006588,0.984296,LOOKING_FOR_MIN,0.520000,0
0.042456,0.009760,0.988200,LOOKING_FOR_MIN,0.520000,0
0.052948,0.002928,0.991860,LOOKING_FOR_MIN,0.520000,0
0.069052,0.000976,0.989908,LOOKING_FOR_MIN,0.520000,0
0.094672,0.010004,0.980636,LOOKING_FOR_MIN,0.520000,0
0.113948,0.020008,0.970388,LOOKING_FOR_MIN,0.520000,0
0.130052,0.024156,0.980880,LOOKING_FOR_MIN,0.520000,0
0.142740,0.033916,0.983076,LOOKING_FOR_MIN,0.520000,0
0.102480,-0.009272,0.988200,LOOKING_FOR_MIN,0.520000,0
0.093452,-0.015128,0.998936,LOOKING_FOR_MIN,0.520000,0
0.083936,-0.013908,1.008208,LOOKING_FOR_MIN,0.520000,0
0.059780,-0.027328,1.044076,LOOKING_FOR_MIN,0.520000,0
0.043920,-0.030500,1.059692,LOOKING_FOR_MIN,0.520000,0
-0.024156,-0.005856,1.103368,LOOKING_FOR_MIN,0.520000,0
0.006588,0.018300,1.112152,LOOKING_FOR_MIN,0.520000,0
0.015860,-0.002196,1.130452,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.051240,0.041236,1.203896,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.060756,0.072956,1.228540,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.052460,0.064172,1.219268,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.170068,0.087108,1.242204,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.260104,0.040504,1.170468,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.209840,0.033916,1.130940,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.162748,0.026596,1.107272,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.080520,0.030256,1.099220,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.068320,0.030988,1.087264,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.093696,0.019520,1.026264,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.134688,0.015128,1.029680,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.158600,0.008052,1.019920,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.207888,0.012200,1.009916,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.182756,0.012200,0.978440,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.157380,0.017324,0.967460,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.071004,0.027816,0.937936,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.045628,0.028060,0.900848,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.038552,0.026108,0.899384,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.008052,0.025620,0.873032,LOOKING_FOR_SECOND_MAX,0.520000,0
0.005612,0.025864,0.884012,LOOKING_FOR_SECOND_MAX,0.520000,0
0.002440,0.019276,0.896944,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.023180,0.035136,0.901092,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.042700,0.018788,0.918172,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.049288,0.019764,0.920856,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.049776,0.023424,0.949892,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.020984,0.034648,0.952332,LOOKING_FOR_SECOND_MAX,0.520000,0
0.039040,0.066856,0.950624,LOOKING_FOR_SECOND_MAX,0.520000,0
0.020740,0.039040,0.960384,LOOKING_FOR_SECOND_MAX,0.520000,0
0.033672,0.025132,0.974780,LOOKING_FOR_SECOND_MAX,0.520000,0
0.044896,0.020496,0.976732,LOOKING_FOR_SECOND_MAX,0.520000,0
0.050264,0.013420,0.972096,LOOKING_FOR_SECOND_MAX,0.520000,0
0.038552,0.025864,0.966972,LOOKING_FOR_SECOND_MAX,0.520000,0
0.037576,0.027084,0.975024,LOOKING_FOR_SECOND_MAX,0.520000,0
0.037576,0.046848,1.014796,LOOKING_FOR_MIN,0.520000,0
0.050264,0.050752,1.015772,LOOKING_FOR_MIN,0.520000,0
0.055876,0.051972,1.010160,LOOKING_FOR_MIN,0.520000,0
0.075152,0.057584,1.016260,LOOKING_FOR_MIN,0.520000,0
0.085644,0.051972,1.000644,LOOKING_FOR_MIN,0.520000,0
0.091500,0.041724,0.989176,LOOKING_FOR_MIN,0.520000,0
0.091988,0.020008,0.985028,LOOKING_FOR_MIN,0.520000,0
0.089792,0.024888,0.974780,LOOKING_FOR_MIN,0.520000,0
0.089792,0.029280,0.980148,LOOKING_FOR_MIN,0.520000,0
0.076860,0.020252,0.989908,LOOKING_FOR_MIN,0.520000,0
0.065636,0.017324,0.997472,LOOKING_FOR_MIN,0.520000,0
0.064416,0.009272,0.999424,LOOKING_FOR_MIN,0.520000,0
0.054168,0.036356,1.007232,LOOKING_FOR_MIN,0.520000,0
0.025132,0.017812,1.015528,LOOKING_FOR_MIN,0.520000,0
0.020984,0.017324,1.015772,LOOKING_FOR_MIN,0.520000,0
0.037576,0.023180,1.016504,LOOKING_FOR_MIN,0.520000,0
0.026840,0.013908,1.008452,LOOKING_FOR_MIN,0.520000,0
0.015128,0.007320,1.005768,LOOKING_FOR_MIN,0.520000,0
0.010004,0.001220,1.005768,LOOKING_FOR_MIN,0.520000,0
-0.020496,0.019276,1.100928,LOOKING_FOR_MIN,0.520000,0
-0.032696,0.024400,1.120448,LOOKING_FOR_MIN,0.520000,0
-0.046604,0.025620,1.152656,LOOKING_FOR_MIN,0.520000,0
-0.098088,-0.010736,1.159732,LOOKING_FOR_MIN,0.520000,0
-0.108092,-0.020984,1.162904,LOOKING_FOR_MIN,0.520000,0
-0.125416,-0.014396,1.147044,LOOKING_FOR_MIN,0.520000,0
-0.097600,0.001708,1.105808,LOOKING_FOR_MIN,0.520000,0
-0.081740,0.007320,1.091656,LOOKING_FOR_MIN,0.520000,0
-0.048312,0.000244,1.049444,LOOKING_FOR_SECOND_MAX,0.520000,0
0.013908,0.006344,0.983076,LOOKING_FOR_SECOND_MAX,0.520000,0
0.025864,-0.007564,0.958188,LOOKING_FOR_SECOND_MAX,0.520000,0
0.056608,-0.026596,0.937204,LOOKING_FOR_SECOND_MAX,0.520000,0
0.063928,-0.028548,0.950380,LOOKING_FOR_SECOND_MAX,0.520000,0
0.032208,-0.023424,0.982100,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.028548,0.001464,1.023092,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.083448,0.000732,1.047736,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.091744,-0.005124,1.039928,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.093940,-0.013420,1.042124,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.059536,-0.029036,1.007232,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.044652,-0.029036,1.000644,LOOKING_FOR_SECOND_MAX,0.520000,0
0.016592,0.002440,0.962336,LOOKING_FOR_SECOND_MAX,0.520000,0
0.092232,0.066368,0.928420,LOOKING_FOR_SECOND_MAX,0.520000,0
0.073932,0.021228,0.918172,LOOKING_FOR_SECOND_MAX,0.520000,0
0.047580,0.013176,0.932568,LOOKING_FOR_SECOND_MAX,0.520000,0
0.025132,0.012444,0.963556,LOOKING_FOR_SECOND_MAX,0.520000,0
0.015372,0.015616,0.964776,LOOKING_FOR_SECOND_MAX,0.520000,0
0.006832,0.018300,0.970388,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.002684,0.035380,0.969656,LOOKING_FOR_SECOND_MAX,0.520000,0
0.021472,0.046360,0.967948,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.008540,0.027816,0.962336,LOOKING_FOR_SECOND_MAX,0.520000,0
0.011468,0.030256,0.960628,LOOKING_FOR_SECOND_MAX,0.520000,0
0.031720,0.030500,0.960628,LOOKING_FOR_SECOND_MAX,0.520000,0
0.030988,0.034160,0.958188,LOOKING_FOR_SECOND_MAX,0.520000,0
0.040016,0.051972,0.954772,LOOKING_FOR_SECOND_MAX,0.520000,0
0.056120,0.054900,0.927932,LOOKING_FOR_MIN,0.520000,1
0.051240,0.043676,0.977464,LOOKING_FOR_MIN,0.520000,0
0.042944,0.026108,0.986736,LOOKING_FOR_MIN,0.520000,0
0.041236,0.011956,1.003572,LOOKING_FOR_MIN,0.520000,0
0.041724,0.014152,1.005768,LOOKING_FOR_MIN,0.520000,0
0.044408,0.021228,1.013332,LOOKING_FOR_MIN,0.520000,0
0.051728,0.056120,1.013088,LOOKING_FOR_MIN,0.520000,0
0.053924,0.050752,1.000400,LOOKING_FOR_MIN,0.520000,0
0.089304,0.039040,0.988688,LOOKING_FOR_MIN,0.520000,0
0.107116,0.034160,0.978440,LOOKING_FOR_MIN,0.520000,0
0.175680,0.067100,0.969412,LOOKING_FOR_MIN,0.520000,0
0.077104,0.018544,0.971364,LOOKING_FOR_MIN,0.520000,0
0.082716,0.011956,1.000644,LOOKING_FOR_MIN,0.520000,0
0.088572,0.014152,1.000400,LOOKING_FOR_MIN,0.520000,0
0.079544,0.011712,1.002108,LOOKING_FOR_MIN,0.520000,0
0.067588,0.016104,1.002596,LOOKING_FOR_MIN,0.520000,0
0.081496,0.022204,1.000400,LOOKING_FOR_MIN,0.520000,0
0.087840,0.027572,0.992104,LOOKING_FOR_MIN,0.520000,0
0.088328,0.015616,0.990396,LOOKING_FOR_MIN,0.520000,0
0.089060,0.010248,0.994300,LOOKING_FOR_MIN,0.520000,0
0.089792,0.011712,0.999912,LOOKING_FOR_MIN,0.520000,0
0.113216,0.024644,1.002596,LOOKING_FOR_MIN,0.520000,0
0.116388,0.024888,1.005768,LOOKING_FOR_MIN,0.520000,0
0.120048,0.033428,1.015284,LOOKING_FOR_MIN,0.520000,0
0.083936,0.022936,1.068720,LOOKING_FOR_MIN,0.520000,0
0.061732,0.031720,1.086776,LOOKING_FOR_MIN,0.520000,0
-0.031476,0.040260,1.113860,LOOKING_FOR_MIN,0.520000,0
-0.046604,0.010736,1.134112,LOOKING_FOR_MIN,0.520000,0
-0.083448,0.041236,1.144604,LOOKING_FOR_MIN,0.520000,0
-0.077104,0.098576,1.141920,LOOKING_FOR_SECOND_MAX,0.520000,0
-0.132248,0.079544,1.145824,LOOKING_FOR_SECOND_MAX,0.520000,0
