ax,ay,az,gx,gy,gz
-0.306,-0.108,0.970,4.150,1.221,2.808
-0.296,-0.101,0.992,4.028,1.892,2.075
-0.294,-0.080,1.001,4.089,1.831,1.343
-0.296,-0.057,1.001,4.028,1.099,1.099
-0.305,-0.049,0.997,3.967,0.244,1.587
-0.314,-0.060,0.992,3.845,-0.366,2.258
-0.315,-0.079,0.983,3.540,-0.549,2.686
-0.320,-0.090,0.971,2.991,-1.038,2.441
-0.326,-0.075,0.957,2.441,-1.526,2.136
-0.329,-0.057,0.945,2.258,-1.648,1.648
-0.330,-0.053,0.941,2.686,-0.977,1.892
-0.325,-0.057,0.942,2.747,-0.305,2.197
-0.314,-0.058,0.952,2.258,0.183,2.502
-0.303,-0.056,0.972,1.892,0.305,2.869
-0.300,-0.056,0.992,2.258,0.305,3.235
-0.302,-0.066,0.993,2.808,-0.427,3.540
-0.306,-0.082,0.972,2.747,-1.587,3.784
-0.312,-0.091,0.939,2.075,-2.319,4.272
-0.319,-0.085,0.909,1.465,-2.930,3.845
-0.328,-0.081,0.889,2.319,-2.502,3.662
-0.329,-0.076,0.888,3.174,-1.648,3.235
-0.325,-0.068,0.897,3.174,-0.305,3.113
-0.324,-0.069,0.911,3.052,1.038,3.418
-0.319,-0.079,0.929,3.174,2.258,3.784
-0.314,-0.083,0.953,2.808,2.869,3.845
-0.311,-0.087,0.970,2.319,3.052,3.845
-0.312,-0.096,0.975,2.502,2.502,3.601
-0.316,-0.100,0.964,2.686,1.282,3.357
-0.322,-0.093,0.943,2.441,0.122,2.991
-0.330,-0.078,0.923,2.197,-0.244,2.686
-0.331,-0.073,0.913,2.869,0.122,2.808
-0.333,-0.074,0.914,3.174,0.916,2.930
-0.326,-0.076,0.922,3.296,1.831,2.991
-0.321,-0.071,0.935,3.113,2.686,3.113
-0.325,-0.073,0.952,2.869,3.174,3.235
-0.320,-0.093,0.954,2.930,3.113,3.479
-0.324,-0.105,0.944,2.747,2.563,3.296
-0.328,-0.096,0.925,2.563,1.953,2.686
-0.334,-0.081,0.913,2.747,2.136,2.197
-0.337,-0.075,0.918,3.113,2.808,2.075
-0.333,-0.083,0.935,3.174,3.845,2.136
-0.324,-0.095,0.958,3.052,4.578,2.502
-0.316,-0.100,0.979,2.502,4.944,2.686
-0.314,-0.093,0.992,2.197,4.700,2.197
-0.319,-0.093,0.991,2.319,3.906,1.770
-0.322,-0.102,0.977,2.625,3.113,1.709
-0.327,-0.106,0.957,2.197,2.258,1.343
-0.331,-0.113,0.925,2.197,1.526,0.916
-0.339,-0.123,0.896,2.869,1.343,0.488
-0.334,-0.105,0.884,2.991,1.953,-0.610
-0.340,-0.082,0.891,3.296,3.418,-1.099
-0.335,-0.082,0.920,3.845,5.432,-0.671
-0.321,-0.105,0.959,2.930,6.653,0.366
-0.313,-0.134,0.993,1.953,6.897,0.916
-0.313,-0.168,1.001,2.258,6.042,0.366
-0.316,-0.185,0.993,2.319,4.700,-0.793
-0.326,-0.170,0.973,1.648,3.479,-2.563
-0.333,-0.140,0.951,1.099,2.319,-3.967
-0.340,-0.126,0.935,1.465,2.014,-4.578
-0.340,-0.134,0.922,2.136,2.014,-4.761
-0.336,-0.135,0.913,2.014,2.319,-4.883
-0.341,-0.133,0.908,2.014,2.686,-5.249
-0.343,-0.145,0.899,2.991,3.296,-5.737
-0.350,-0.172,0.890,4.150,3.967,-6.226
-0.350,-0.199,0.898,4.761,4.822,-6.958
-0.350,-0.214,0.916,4.822,6.042,-8.240
-0.341,-0.214,0.937,5.066,7.080,-9.888
-0.330,-0.203,0.963,5.676,7.141,-11.841
-0.329,-0.182,0.980,6.592,6.592,-13.306
-0.325,-0.168,0.978,7.141,5.127,-14.587
-0.325,-0.169,0.961,8.240,3.662,-15.259
-0.335,-0.188,0.933,9.155,2.808,-15.747
-0.336,-0.194,0.911,9.644,2.563,-16.846
-0.333,-0.189,0.908,10.742,3.662,-18.433
-0.320,-0.161,0.930,11.902,5.554,-19.653
-0.315,-0.139,0.965,12.817,7.263,-20.935
-0.312,-0.158,0.992,14.160,8.057,-21.179
-0.309,-0.203,0.999,14.771,7.568,-21.240
-0.315,-0.234,0.984,14.038,6.104,-22.461
-0.317,-0.239,0.958,13.062,4.822,-24.902
-0.321,-0.222,0.931,12.817,4.456,-27.954
-0.323,-0.204,0.914,13.428,4.700,-30.762
-0.321,-0.200,0.912,13.977,5.859,-32.593
-0.315,-0.199,0.927,13.550,6.958,-34.058
-0.310,-0.203,0.945,12.756,8.301,-35.583
-0.297,-0.207,0.964,12.817,9.094,-36.987
-0.294,-0.219,0.969,13.123,9.277,-38.391
-0.289,-0.208,0.960,13.428,9.216,-40.039
-0.295,-0.200,0.942,13.916,9.277,-41.443
-0.294,-0.201,0.943,14.832,10.376,-42.114
-0.276,-0.221,0.966,15.381,11.963,-42.664
-0.257,-0.246,1.008,15.564,13.611,-43.457
-0.232,-0.267,1.055,15.320,14.587,-44.861
-0.218,-0.258,1.093,14.893,13.733,-47.241
-0.217,-0.229,1.105,14.343,11.353,-49.438
-0.226,-0.198,1.083,14.343,8.057,-50.964
-0.240,-0.188,1.038,15.442,4.822,-51.575
-0.255,-0.189,0.988,16.907,2.136,-51.697
-0.266,-0.188,0.944,17.578,1.038,-51.880
-0.270,-0.187,0.920,18.738,1.099,-52.246
-0.270,-0.188,0.907,20.752,2.075,-52.551
-0.258,-0.236,0.897,23.499,3.235,-52.979
-0.243,-0.254,0.897,22.949,4.639,-54.016
-0.233,-0.247,0.918,20.020,6.409,-55.481
-0.220,-0.236,0.946,20.264,8.057,-57.129
-0.202,-0.203,0.986,20.752,9.277,-59.692
-0.194,-0.168,1.022,20.142,9.338,-61.218
-0.191,-0.154,1.045,19.592,8.606,-61.584
-0.189,-0.152,1.050,18.982,6.775,-61.279
-0.192,-0.146,1.041,18.799,4.883,-61.462
-0.200,-0.125,1.024,19.409,3.479,-61.951
-0.214,-0.110,1.003,20.447,2.686,-62.195
-0.223,-0.110,0.984,21.240,2.380,-61.768
-0.221,-0.113,0.963,21.362,2.441,-61.157
-0.217,-0.111,0.940,21.301,2.747,-60.730
-0.215,-0.096,0.926,21.545,3.601,-60.669
-0.221,-0.089,0.921,22.461,5.005,-60.730
-0.217,-0.101,0.930,23.010,6.592,-60.364
-0.205,-0.122,0.956,23.071,7.812,-59.753
-0.203,-0.136,0.984,22.522,8.545,-59.753
-0.202,-0.143,0.996,22.461,8.423,-60.364
-0.203,-0.133,0.990,22.949,7.629,-61.218
-0.207,-0.106,0.967,23.254,6.470,-61.890
-0.223,-0.079,0.948,23.743,5.737,-61.768
-0.236,-0.077,0.935,25.024,5.981,-60.730
-0.232,-0.093,0.943,25.757,6.958,-59.692
-0.222,-0.117,0.965,25.635,8.301,-58.899
-0.219,-0.135,0.981,24.841,9.033,-58.655
-0.222,-0.141,0.982,24.231,8.911,-59.082
-0.224,-0.135,0.971,23.682,8.606,-59.631
-0.222,-0.113,0.961,23.376,8.545,-60.242
-0.225,-0.083,0.960,23.376,8.789,-60.425
-0.229,-0.073,0.968,24.109,9.644,-59.937
-0.231,-0.089,0.989,24.963,10.071,-58.777
-0.226,-0.126,1.000,25.574,10.254,-57.861
-0.217,-0.146,0.997,25.146,9.521,-57.617
-0.215,-0.142,0.986,24.475,8.728,-58.167
-0.211,-0.127,0.973,24.353,8.118,-59.143
-0.208,-0.110,0.969,24.536,8.301,-59.814
-0.204,-0.088,0.976,24.231,8.850,-59.875
-0.205,-0.065,0.989,24.353,9.399,-59.570
-0.200,-0.052,1.001,24.963,9.583,-58.960
-0.199,-0.062,1.017,25.146,9.705,-58.105
-0.189,-0.066,1.029,24.719,9.705,-57.495
-0.193,-0.063,1.028,23.926,8.728,-57.129
-0.201,-0.065,1.009,23.743,7.324,-56.702
-0.209,-0.062,0.994,24.109,6.409,-56.335
-0.206,-0.059,0.983,24.536,5.920,-56.030
-0.209,-0.052,0.966,23.865,5.737,-55.786
-0.218,-0.048,0.949,23.621,5.493,-55.054
-0.224,-0.042,0.936,24.292,5.554,-54.565
-0.231,-0.041,0.930,24.414,6.470,-53.955
-0.237,-0.052,0.928,24.414,7.507,-53.223
-0.245,-0.071,0.935,24.597,8.545,-52.368
-0.246,-0.081,0.939,24.231,9.338,-52.124
-0.248,-0.089,0.943,23.987,10.071,-51.941
-0.245,-0.084,0.946,24.048,10.498,-52.185
-0.242,-0.057,0.957,24.048,11.108,-52.307
-0.247,-0.040,0.977,24.231,11.719,-51.941
-0.249,-0.057,0.991,24.963,11.780,-50.720
-0.243,-0.076,1.001,24.780,11.597,-49.377
-0.235,-0.076,1.001,23.621,10.986,-48.706
-0.236,-0.060,0.997,23.010,10.071,-48.096
-0.242,-0.044,0.980,23.499,9.399,-47.546
-0.247,-0.028,0.964,23.865,9.277,-46.509
-0.255,-0.036,0.958,24.170,9.766,-44.922
-0.252,-0.057,0.966,24.048,10.620,-43.213
-0.243,-0.086,0.978,23.682,11.536,-41.992
-0.228,-0.095,0.995,22.156,12.085,-41.504
-0.227,-0.085,1.000,19.470,12.146,-41.077
-0.230,-0.073,1.001,17.029,12.024,-40.894
-0.234,-0.064,0.989,14.343,12.085,-40.771
-0.224,-0.016,1.015,10.071,13.184,-40.588
-0.229,0.006,1.074,10.864,13.367,-39.551
-0.212,0.037,1.073,11.108,11.047,-38.208
-0.226,0.049,1.126,9.460,8.728,-36.377
-0.247,-0.003,1.084,10.986,6.470,-34.302
-0.249,-0.006,1.058,10.132,4.822,-33.569
-0.272,0.016,1.026,9.216,3.174,-33.630
-0.285,0.044,0.975,10.315,1.221,-33.081
-0.286,0.074,0.975,11.963,1.587,-32.043
-0.295,0.075,0.964,12.329,2.808,-30.396
-0.285,0.068,0.971,13.550,4.333,-28.320
-0.281,0.060,1.001,14.343,5.676,-26.611
-0.272,0.059,1.027,14.282,6.165,-24.902
-0.264,0.057,1.057,14.526,5.798,-23.682
-0.259,0.053,1.077,14.038,5.127,-22.400
-0.263,0.062,1.074,13.000,2.991,-21.301
-0.272,0.071,1.047,12.146,0.427,-20.142
-0.283,0.077,1.007,11.475,-1.587,-18.372
-0.292,0.088,0.972,10.803,-2.319,-16.724
-0.295,0.095,0.949,10.132,-2.197,-15.015
-0.293,0.102,0.940,9.705,-1.648,-13.184
-0.285,0.115,0.944,9.216,-0.671,-11.108
-0.282,0.120,0.959,8.545,0.549,-8.728
-0.276,0.109,0.982,7.263,1.404,-6.409
-0.270,0.094,0.990,6.042,1.526,-4.395
-0.268,0.078,0.985,5.005,0.916,-2.808
-0.272,0.057,0.969,3.784,0.000,-1.404
-0.275,0.053,0.943,2.808,-0.793,-0.610
-0.281,0.076,0.922,2.319,-1.221,-0.305
-0.281,0.098,0.918,1.953,-0.854,0.549
-0.283,0.122,0.921,1.038,0.061,1.892
-0.291,0.128,0.924,-0.244,0.793,4.211
-0.288,0.118,0.920,-1.038,1.526,6.714
-0.285,0.102,0.924,-1.648,2.563,9.033
-0.286,0.108,0.939,-2.625,3.479,10.864
-0.286,0.112,0.959,-3.235,4.395,12.390
-0.283,0.115,0.974,-3.296,4.761,13.977
-0.284,0.114,0.979,-3.662,4.456,16.052
-0.282,0.115,0.984,-4.150,3.845,18.127
-0.283,0.094,0.993,-4.517,3.479,20.630
-0.282,0.069,1.000,-4.822,3.113,22.522
-0.285,0.052,0.993,-5.371,2.197,23.987
-0.292,0.053,0.974,-6.287,1.099,25.085
-0.300,0.067,0.946,-6.470,0.061,26.245
-0.307,0.078,0.919,-6.409,0.000,27.527
-0.310,0.077,0.904,-5.981,0.916,29.297
-0.307,0.064,0.909,-5.981,2.319,31.372
-0.297,0.047,0.935,-6.104,4.395,33.142
-0.290,0.018,0.965,-6.653,6.042,34.790
-0.270,-0.023,0.997,-7.568,6.714,35.828
-0.263,-0.011,1.010,-8.911,6.287,35.156
-0.271,0.021,1.022,-8.423,5.737,34.851
-0.265,0.030,1.030,-8.240,5.188,35.828
-0.272,0.012,1.032,-10.864,3.601,38.391
-0.277,-0.015,1.013,-11.597,2.197,39.795
-0.271,-0.047,0.991,-11.047,0.916,40.588
-0.282,-0.040,0.970,-12.268,0.183,40.344
-0.291,-0.025,0.964,-13.000,0.732,40.100
-0.292,-0.025,0.968,-13.123,1.465,40.466
-0.288,-0.033,0.977,-13.733,2.136,41.565
-0.279,-0.044,0.988,-14.526,2.502,41.992
-0.278,-0.049,0.997,-14.771,2.319,42.175
-0.279,-0.047,1.000,-14.709,1.770,42.114
-0.280,-0.049,0.994,-14.709,0.916,42.664
-0.278,-0.050,0.986,-15.259,0.183,43.030
-0.274,-0.040,0.979,-15.198,-0.488,43.518
-0.279,-0.034,0.973,-14.343,-1.038,44.006
-0.281,-0.036,0.971,-13.550,-1.038,44.922
-0.283,-0.053,0.968,-13.245,-0.732,46.082
-0.276,-0.065,0.970,-13.123,-0.732,47.058
-0.273,-0.075,0.967,-12.451,-0.366,47.424
-0.275,-0.091,0.962,-11.230,-0.244,47.607
-0.278,-0.103,0.958,-10.681,0.122,47.852
-0.277,-0.114,0.961,-10.803,0.488,48.035
-0.275,-0.128,0.965,-11.230,0.916,47.974
-0.274,-0.142,0.966,-11.230,1.038,47.607
-0.276,-0.154,0.964,-11.353,0.916,46.936
-0.276,-0.159,0.959,-12.085,0.488,45.959
-0.286,-0.151,0.955,-12.634,0.061,45.105
-0.290,-0.147,0.948,-12.695,-0.305,44.434
-0.290,-0.146,0.942,-12.146,-0.916,43.945
-0.290,-0.147,0.933,-11.963,-1.465,43.640
-0.294,-0.156,0.917,-12.390,-1.770,43.579
-0.296,-0.164,0.897,-12.207,-1.892,43.457
-0.302,-0.178,0.877,-11.719,-1.770,43.091
-0.296,-0.170,0.866,-11.414,-0.977,42.419
-0.295,-0.161,0.872,-10.315,0.793,41.687
-0.298,-0.174,0.893,-8.850,2.930,41.260
-0.289,-0.205,0.926,-7.874,4.883,40.955
-0.279,-0.235,0.959,-7.996,5.798,40.283
-0.277,-0.255,0.976,-8.911,5.493,39.246
-0.280,-0.254,0.973,-9.460,4.150,37.231
-0.285,-0.226,0.964,-9.399,2.441,34.790
-0.301,-0.203,0.960,-9.155,0.916,33.142
-0.312,-0.212,0.945,-8.240,-0.183,32.104
-0.326,-0.238,0.930,-7.690,-1.404,31.738
-0.333,-0.243,0.905,-8.484,-2.136,30.823
-0.341,-0.223,0.876,-8.789,-2.380,29.480
-0.357,-0.191,0.846,-8.179,-2.258,28.198
-0.366,-0.163,0.837,-6.958,-1.221,27.710
-0.369,-0.162,0.857,-5.798,1.526,28.137
-0.351,-0.184,0.898,-5.127,4.517,29.053
-0.328,-0.213,0.951,-5.127,6.470,29.541
-0.311,-0.237,0.999,-5.005,6.897,29.419
-0.313,-0.243,1.003,-5.676,5.737,28.625
-0.337,-0.234,0.977,-6.226,3.357,27.405
-0.359,-0.229,0.923,-6.104,1.465,26.550
-0.380,-0.239,0.877,-5.249,1.343,26.001
-0.392,-0.248,0.854,-5.310,3.357,25.452
-0.400,-0.251,0.866,-4.822,6.470,24.536
-0.401,-0.257,0.900,-3.723,9.766,23.254
-0.398,-0.264,0.948,-2.686,12.451,21.973
-0.395,-0.263,0.994,-2.380,14.221,20.935
-0.389,-0.258,1.024,-2.686,14.832,19.775
-0.394,-0.258,1.043,-2.869,14.160,18.677
-0.394,-0.247,1.043,-2.808,12.512,17.700
-0.390,-0.233,1.034,-2.930,10.742,16.846
-0.389,-0.236,1.021,-2.869,9.094,16.113
-0.384,-0.239,1.003,-2.747,7.690,15.808
-0.381,-0.238,0.988,-2.625,6.287,15.137
-0.383,-0.257,0.974,-2.502,5.432,14.954
-0.381,-0.283,0.964,-2.686,5.188,14.465
-0.368,-0.294,0.965,-3.235,5.066,13.428
-0.355,-0.285,0.966,-4.395,4.761,11.536
-0.357,-0.268,0.957,-5.310,4.028,9.827
-0.359,-0.235,0.950,-5.859,3.296,8.362
-0.349,-0.204,0.937,-5.371,2.808,7.446
-0.350,-0.193,0.942,-4.456,2.686,7.446
-0.341,-0.201,0.957,-3.906,2.869,7.629
-0.332,-0.204,0.993,-2.991,2.930,7.751
-0.317,-0.216,1.028,-1.892,2.441,7.812
-0.304,-0.233,1.036,-1.099,0.366,7.507
-0.304,-0.238,1.007,-0.916,-2.441,7.263
-0.314,-0.228,0.957,-1.282,-5.554,6.775
-0.322,-0.225,0.912,-1.282,-7.568,6.592
-0.326,-0.227,0.887,-0.916,-7.996,6.775
-0.329,-0.237,0.872,0.122,-7.385,6.653
-0.326,-0.250,0.865,1.160,-6.836,6.714
-0.329,-0.254,0.854,1.953,-6.531,6.714
-0.330,-0.248,0.841,2.014,-5.859,6.897
-0.330,-0.225,0.840,2.625,-5.127,6.836
-0.333,-0.220,0.853,3.845,-3.723,7.202
-0.336,-0.241,0.877,5.371,-2.625,7.874
-0.337,-0.278,0.895,6.104,-2.136,8.789
-0.343,-0.294,0.911,5.615,-2.319,8.789
-0.348,-0.304,0.917,5.371,-2.869,8.240
-0.358,-0.290,0.920,5.432,-3.784,6.958
-0.365,-0.258,0.920,5.310,-4.944,5.737
-0.370,-0.209,0.916,4.944,-5.981,5.310
-0.371,-0.147,0.919,4.700,-7.080,5.920
-0.372,-0.121,0.921,5.249,-7.874,7.446
-0.376,-0.132,0.914,6.226,-8.301,10.132
-0.381,-0.146,0.887,7.019,-8.911,12.756
-0.384,-0.148,0.869,7.629,-8.728,14.771
-0.376,-0.158,0.863,8.240,-7.202,16.846
-0.366,-0.166,0.872,8.301,-4.944,18.616
-0.349,-0.156,0.894,7.690,-2.930,20.020
-0.329,-0.135,0.933,6.775,-1.770,21.606
-0.309,-0.115,0.967,6.470,-0.488,23.254
-0.296,-0.097,0.999,6.348,0.488,24.902
-0.283,-0.097,1.046,7.080,1.526,26.550
-0.268,-0.125,1.092,8.667,2.197,28.137
-0.251,-0.153,1.113,8.972,2.197,29.114
-0.247,-0.154,1.108,6.897,1.160,29.602
-0.255,-0.164,1.058,6.042,-0.549,29.785
-0.264,-0.184,0.982,7.263,-1.770,29.785
-0.261,-0.200,0.919,7.324,-0.793,29.358
-0.241,-0.220,0.911,7.568,2.869,28.564
-0.210,-0.255,0.968,8.728,8.606,27.161
-0.191,-0.264,1.058,9.583,13.428,24.292
-0.184,-0.240,1.151,10.437,15.442,20.569
-0.192,-0.210,1.215,11.780,14.282,17.578
-0.198,-0.181,1.249,12.512,10.986,15.686
-0.208,-0.147,1.250,12.695,5.920,14.099
-0.208,-0.108,1.206,13.184,0.305,12.695
-0.232,-0.062,1.129,14.526,-5.127,11.658
-0.240,-0.006,1.017,14.771,-9.827,10.986
-0.253,0.042,0.929,14.221,-11.719,11.475
-0.265,0.052,0.864,15.198,-10.681,13.489
-0.261,0.020,0.833,15.686,-7.507,15.442
-0.242,-0.021,0.842,14.343,-3.235,16.602
-0.227,-0.061,0.880,12.451,1.282,16.602
-0.212,-0.100,0.934,10.681,5.249,15.442
-0.204,-0.131,0.985,9.033,7.751,13.184
-0.203,-0.168,1.022,8.179,8.911,10.193
-0.182,-0.184,1.032,7.202,8.423,6.531
-0.213,-0.142,1.023,3.601,6.165,2.014
-0.226,-0.089,0.967,1.038,3.357,-2.197
-0.248,-0.059,0.902,1.038,1.465,-4.822
-0.274,-0.021,0.838,0.244,1.221,-6.775
-0.287,0.019,0.809,-0.854,3.479,-7.874
-0.279,0.032,0.823,0.061,7.996,-8.301
-0.265,0.014,0.882,1.831,13.245,-8.179
-0.236,-0.006,0.965,3.540,18.005,-8.240
-0.218,-0.016,1.065,3.784,20.813,-8.484
-0.197,-0.012,1.154,2.686,21.240,-9.094
-0.184,-0.009,1.207,1.343,18.616,-10.254
-0.176,0.014,1.197,-1.221,13.184,-11.841
-0.190,0.071,1.138,-4.883,5.493,-13.245
-0.196,0.123,1.034,-7.141,-1.221,-13.611
-0.224,0.132,0.920,-6.714,-5.371,-12.146
-0.251,0.118,0.830,-6.104,-7.263,-10.193
-0.256,0.097,0.793,-4.150,-5.127,-8.484
-0.252,0.058,0.812,-1.343,-1.038,-6.714
-0.241,0.017,0.871,0.732,4.395,-5.676
-0.217,-0.009,0.943,1.831,8.850,-5.493
-0.194,-0.024,1.010,1.465,10.986,-5.676
-0.171,-0.026,1.058,0.549,10.864,-6.470
-0.156,-0.002,1.081,-0.488,9.094,-7.446
-0.164,0.037,1.073,-1.099,6.226,-8.484
-0.185,0.077,1.051,-1.282,3.113,-8.911
-0.205,0.089,1.018,-1.160,0.488,-8.057
-0.227,0.083,0.984,-1.404,-1.282,-6.409
-0.243,0.079,0.941,-1.343,-2.197,-4.883
-0.267,0.074,0.904,-0.183,-2.563,-3.601
-0.287,0.064,0.872,1.770,-2.075,-2.441
-0.305,0.039,0.854,3.784,-0.122,-1.221
-0.304,0.009,0.873,5.127,3.174,0.122
-0.281,-0.028,0.930,6.409,6.714,0.854
-0.267,-0.090,0.976,9.521,8.606,-0.122
-0.267,-0.084,1.002,10.620,9.216,-1.648
-0.265,-0.067,1.034,6.287,8.301,-1.953
-0.269,-0.042,1.047,4.333,6.226,-1.465
-0.276,-0.006,1.050,4.211,3.784,-1.587
-0.286,0.012,1.038,5.188,1.404,-1.770
-0.295,0.003,1.017,6.287,-0.427,-0.854
-0.296,-0.010,1.010,6.287,-1.343,0.305
-0.309,-0.017,1.015,5.371,-1.465,1.648
-0.302,-0.022,1.032,6.287,-0.916,2.380
-0.289,-0.033,1.062,7.263,-0.549,3.052
-0.281,-0.030,1.102,6.653,-0.183,3.845
-0.264,-0.042,1.122,5.920,-0.916,4.456
-0.268,-0.052,1.104,5.737,-2.319,5.310
-0.267,-0.033,1.074,2.380,-4.395,5.798
-0.275,-0.025,1.038,1.160,-5.859,6.836
-0.264,-0.037,1.028,2.014,-5.615,7.812
-0.250,-0.056,1.047,2.014,-4.028,8.606
-0.236,-0.087,1.071,2.197,-3.418,9.033
-0.229,-0.109,1.082,2.197,-4.150,9.155
-0.237,-0.114,1.070,1.892,-5.981,8.484
-0.248,-0.118,1.034,1.221,-8.362,7.507
-0.257,-0.129,0.990,1.099,-10.498,6.592
-0.262,-0.133,0.944,0.305,-12.146,5.676
-0.270,-0.131,0.902,-0.305,-12.878,4.272
-0.268,-0.116,0.874,-0.732,-12.939,2.930
-0.268,-0.087,0.865,-2.197,-12.390,1.709
-0.269,-0.061,0.855,-3.784,-11.536,1.160
-0.272,-0.056,0.843,-4.211,-10.925,1.648
-0.277,-0.065,0.833,-4.700,-10.010,2.563
-0.278,-0.071,0.831,-5.676,-8.667,3.479
-0.274,-0.076,0.844,-6.104,-6.714,4.028
-0.269,-0.072,0.868,-7.019,-4.150,4.456
-0.267,-0.069,0.897,-7.263,-2.625,4.395
-0.263,-0.073,0.915,-6.958,-2.136,4.578
-0.264,-0.071,0.926,-7.141,-2.075,4.883
-0.274,-0.059,0.919,-7.690,-2.258,4.944
-0.286,-0.053,0.901,-7.080,-2.441,4.883
-0.299,-0.054,0.883,-6.042,-2.502,4.822
-0.306,-0.049,0.871,-5.127,-2.197,4.944
-0.313,-0.044,0.865,-4.456,-1.465,5.249
-0.313,-0.044,0.864,-3.113,0.061,5.615
-0.311,-0.041,0.874,-1.953,1.404,5.859
-0.304,-0.046,0.888,-1.221,2.502,6.287
-0.296,-0.058,0.904,-0.671,3.540,6.836
-0.295,-0.067,0.913,-0.366,4.028,7.080
-0.295,-0.075,0.921,-0.122,3.967,7.202
-0.293,-0.089,0.933,0.305,4.028,7.385
-0.293,-0.097,0.943,0.671,4.089,7.080
-0.296,-0.091,0.950,0.793,3.906,6.714
-0.305,-0.073,0.956,0.671,3.601,6.470
-0.316,-0.056,0.958,0.610,3.113,6.348
-0.322,-0.044,0.952,0.183,2.930,7.019
-0.333,-0.040,0.945,0.000,2.869,7.874
-0.342,-0.054,0.942,0.305,3.052,9.094
-0.341,-0.077,0.949,0.549,3.784,10.010
-0.333,-0.100,0.956,0.916,4.333,10.193
-0.330,-0.113,0.964,0.854,4.395,9.766
-0.333,-0.114,0.966,0.977,4.395,8.972
-0.337,-0.117,0.967,1.160,4.150,8.240
-0.332,-0.122,0.967,1.160,3.967,7.568
-0.333,-0.125,0.962,0.671,3.357,6.836
-0.327,-0.121,0.956,0.366,2.808,6.287
-0.327,-0.102,0.953,0.671,2.380,5.798
-0.335,-0.092,0.948,0.977,2.319,5.676
-0.332,-0.100,0.943,1.526,2.258,5.737
-0.327,-0.104,0.938,1.770,2.563,6.042
-0.323,-0.096,0.944,1.709,3.052,5.981
-0.323,-0.093,0.960,1.892,3.479,5.859
-0.317,-0.097,0.981,2.136,4.211,5.920
-0.313,-0.104,0.990,1.892,4.089,5.981
-0.314,-0.107,0.986,0.977,3.052,6.042
-0.318,-0.095,0.973,0.183,2.075,5.676
-0.324,-0.083,0.959,0.305,1.343,5.371
-0.330,-0.088,0.948,0.854,1.343,5.737
-0.330,-0.101,0.944,0.854,1.770,5.981
-0.325,-0.106,0.946,0.732,2.197,5.676
-0.321,-0.096,0.950,0.793,2.502,5.005
-0.319,-0.080,0.967,1.099,2.991,4.517
-0.324,-0.081,0.990,1.404,3.479,4.517
-0.321,-0.098,0.997,1.282,3.418,4.578
-0.322,-0.107,0.987,0.366,2.258,4.272
-0.321,-0.078,0.964,-0.732,0.610,3.906
-0.338,-0.044,0.943,-0.732,-0.366,3.113
-0.342,-0.036,0.935,0.000,-0.061,3.357
-0.339,-0.058,0.944,0.366,0.977,4.517
-0.326,-0.083,0.958,-0.183,1.587,5.371
-0.313,-0.078,0.965,-1.282,1.648,5.188
-0.315,-0.049,0.972,-1.648,1.038,4.700
-0.320,-0.028,0.969,-1.099,0.549,4.456
-0.325,-0.028,0.962,-0.610,0.244,5.249
-0.324,-0.033,0.958,-0.916,0.122,6.470
-0.313,-0.039,0.959,-1.343,0.000,7.263
-0.311,-0.037,0.964,-1.160,-0.061,7.324
-0.316,-0.034,0.964,-1.099,-0.549,7.446
-0.314,-0.031,0.958,-1.038,-0.793,7.874
-0.310,-0.030,0.951,-1.465,-1.099,8.484
-0.305,-0.025,0.942,-2.136,-1.465,8.911
-0.304,-0.020,0.935,-2.441,-1.526,9.033
-0.301,-0.004,0.935,-2.197,-1.282,8.850
-0.302,0.014,0.937,-1.831,-1.099,8.911
-0.300,0.023,0.944,-2.197,-1.160,9.521
-0.302,0.029,0.951,-2.808,-1.587,10.559
-0.301,0.030,0.951,-3.113,-2.136,11.780
-0.305,0.026,0.940,-3.357,-2.747,12.512
-0.312,0.021,0.927,-3.052,-3.113,13.123
-0.324,0.008,0.917,-3.296,-3.601,13.855
-0.330,0.001,0.894,-4.028,-3.723,14.160
-0.358,0.007,0.870,-5.554,-3.601,14.099
-0.378,0.002,0.844,-5.493,-3.113,14.221
-0.394,0.010,0.826,-5.615,-1.953,14.099
-0.410,0.025,0.822,-6.531,0.061,13.794
-0.416,0.029,0.837,-7.019,2.563,13.672
-0.429,0.036,0.846,-6.836,4.883,13.428
-0.431,0.026,0.902,-4.456,8.179,14.282
-0.425,0.023,0.919,-4.700,10.132,15.686
-0.420,0.010,0.958,-5.920,11.475,17.700
-0.418,-0.012,1.000,-4.578,12.695,19.104
-0.404,-0.040,1.033,-3.418,12.695,19.714
-0.399,-0.064,1.059,-2.686,11.597,19.470
-0.398,-0.083,1.068,-2.380,9.460,19.348
-0.398,-0.077,1.057,-2.869,6.287,18.921
-0.402,-0.058,1.025,-3.357,2.991,18.188
-0.408,-0.040,0.979,-3.235,0.000,17.700
-0.416,-0.023,0.927,-2.686,-1.770,17.761
-0.422,-0.021,0.884,-1.831,-2.075,18.311
-0.415,-0.027,0.858,-1.526,-1.221,19.043
-0.399,-0.033,0.863,-1.221,0.916,19.653
-0.375,-0.035,0.895,-0.488,3.174,19.897
-0.360,-0.035,0.934,0.061,5.310,19.836
