ax,ay,az,gx,gy,gz
0.682,0.105,0.393,11.658,2.869,-0.122
0.697,0.101,0.405,11.902,0.977,-0.183
0.706,0.091,0.416,12.085,-0.732,0.671
0.717,0.076,0.430,12.024,-1.831,1.648
0.735,0.082,0.444,11.902,-2.319,2.625
0.756,0.082,0.453,11.719,-2.563,4.333
0.777,0.078,0.461,12.085,-2.197,6.775
0.794,0.083,0.460,11.780,-0.977,9.094
0.814,0.084,0.455,11.292,1.221,10.925
0.837,0.080,0.450,10.681,3.479,11.841
0.860,0.082,0.442,10.254,5.432,11.597
0.883,0.084,0.443,10.193,6.958,11.475
0.897,0.082,0.443,10.925,7.629,11.475
0.909,0.084,0.447,11.658,7.507,11.658
0.923,0.093,0.454,12.146,7.385,12.329
0.929,0.100,0.461,12.634,7.507,13.245
0.934,0.104,0.478,12.817,7.996,13.672
0.952,0.110,0.496,12.695,8.057,12.817
0.961,0.104,0.514,13.184,7.935,11.108
0.972,0.095,0.540,13.489,7.812,9.216
0.990,0.093,0.572,13.306,7.446,7.751
0.966,0.077,0.602,12.878,7.263,6.226
0.948,0.054,0.630,13.428,7.385,4.761
0.962,0.045,0.650,14.099,8.667,4.272
0.954,0.037,0.658,14.160,11.597,5.249
0.929,0.030,0.652,13.794,15.198,6.653
0.901,0.006,0.639,13.306,18.799,6.958
0.913,0.010,0.623,12.695,21.484,6.531
0.935,0.020,0.612,11.963,22.217,6.592
0.949,0.022,0.587,11.719,20.081,7.629
0.974,-0.005,0.640,14.832,14.099,8.667
0.953,-0.047,0.672,17.273,3.052,9.155
0.942,-0.070,0.693,17.273,-11.108,9.460
0.997,-0.056,0.755,20.691,-23.437,11.719
0.964,-0.093,0.787,26.428,-31.067,18.250
0.916,-0.086,0.794,27.283,-31.616,27.039
0.872,-0.067,0.769,26.367,-22.705,34.912
0.808,-0.053,0.725,24.048,-7.202,38.757
0.766,-0.036,0.664,21.179,9.827,37.109
0.778,-0.024,0.596,17.639,26.306,31.616
0.794,-0.009,0.534,15.137,37.659,25.146
0.792,0.026,0.487,12.268,41.748,20.569
0.794,0.116,0.400,11.353,38.879,18.250
0.759,0.010,0.480,15.015,31.677,17.700
0.713,-0.005,0.479,6.104,18.250,15.991
0.757,0.085,0.534,4.822,3.479,11.536
0.789,0.075,0.551,9.399,-11.047,8.789
0.742,0.059,0.579,16.357,-25.391,7.263
0.736,0.017,0.554,17.334,-36.377,6.836
0.695,-0.014,0.621,12.329,-39.185,8.118
0.637,-0.018,0.623,12.207,-34.851,10.315
0.649,-0.028,0.636,9.277,-26.489,13.794
0.693,-0.039,0.621,8.362,-13.977,16.968
0.707,-0.050,0.589,6.348,-1.404,18.311
0.722,-0.041,0.541,4.761,9.399,17.639
0.739,-0.031,0.495,4.089,17.822,15.991
0.725,-0.015,0.448,3.784,22.522,14.526
0.708,0.019,0.399,3.723,23.743,13.855
0.711,0.039,0.359,4.517,22.522,13.733
0.728,0.057,0.338,5.920,20.020,13.977
0.729,0.073,0.319,6.165,16.724,13.550
0.725,0.092,0.312,5.981,12.512,11.719
0.717,0.091,0.310,5.615,7.751,8.301
0.693,0.087,0.320,5.188,2.441,3.601
0.701,0.077,0.336,4.761,-2.075,-0.244
0.705,0.068,0.358,3.540,-6.042,-1.953
0.696,0.055,0.384,1.648,-9.766,-2.197
0.697,0.032,0.415,0.122,-12.085,-1.709
0.701,0.019,0.444,-1.648,-12.817,-1.160
0.712,0.001,0.467,-3.479,-11.963,-0.732
0.734,-0.014,0.484,-5.066,-9.460,-0.122
0.736,-0.021,0.491,-6.897,-5.676,0.732
0.750,-0.026,0.487,-8.118,-1.648,2.441
0.782,-0.028,0.479,-8.972,3.052,4.456
0.812,-0.031,0.467,-9.766,8.179,6.165
0.834,-0.027,0.455,-10.620,11.597,6.897
0.861,-0.016,0.449,-11.047,12.817,5.859
0.889,-0.014,0.444,-11.414,11.780,3.967
0.897,-0.015,0.444,-10.559,9.277,2.502
0.910,-0.008,0.452,-9.705,6.348,1.892
0.927,-0.001,0.470,-9.155,3.113,3.235
0.924,-0.005,0.488,-8.484,0.610,5.127
0.925,-0.006,0.507,-8.362,-0.427,6.348
0.934,-0.000,0.531,-7.996,-0.488,6.165
0.942,-0.007,0.553,-7.996,0.305,4.883
0.958,-0.010,0.573,-8.057,2.014,3.601
0.958,-0.014,0.592,-8.240,4.395,3.174
0.952,-0.013,0.605,-8.789,7.324,3.296
0.955,-0.002,0.611,-9.460,10.132,3.662
0.946,0.010,0.616,-10.315,12.268,3.540
0.937,0.015,0.616,-10.620,13.428,2.380
0.942,0.023,0.616,-10.986,13.000,0.977
0.951,0.033,0.619,-10.925,11.047,0.793
0.951,0.048,0.620,-10.681,8.423,1.648
0.947,0.062,0.625,-10.437,5.432,3.052
0.944,0.072,0.632,-9.766,2.136,3.662
0.948,0.077,0.639,-8.789,-0.977,2.930
0.956,0.081,0.653,-7.751,-3.174,2.136
0.961,0.083,0.665,-6.470,-4.883,1.892
0.953,0.079,0.670,-5.066,-5.188,1.709
0.941,0.071,0.672,-3.540,-3.906,0.916
0.930,0.073,0.670,-2.014,-1.709,-0.366
0.907,0.078,0.659,-0.977,1.953,-1.953
0.867,0.094,0.643,-0.183,6.958,-3.845
0.814,0.100,0.621,0.549,11.780,-5.920
0.769,0.089,0.595,1.343,15.991,-8.484
0.725,0.092,0.571,1.465,19.104,-11.536
0.699,0.105,0.547,0.549,20.569,-14.587
0.660,0.122,0.530,-0.610,19.897,-17.151
0.642,0.124,0.521,-0.854,16.785,-19.409
0.641,0.122,0.529,-0.732,11.841,-21.667
0.623,0.123,0.532,-0.977,5.493,-23.193
0.616,0.111,0.539,-0.488,-1.221,-23.010
0.620,0.105,0.550,-0.366,-6.836,-21.545
0.614,0.094,0.559,-0.183,-11.169,-18.005
0.609,0.069,0.567,-0.488,-13.184,-13.184
0.634,0.047,0.573,-0.854,-13.062,-7.996
0.674,0.021,0.573,-1.282,-10.742,-3.418
0.735,-0.013,0.566,-1.038,-7.202,0.610
0.780,-0.017,0.555,-0.916,-3.479,3.601
0.800,-0.024,0.537,-0.183,-0.427,5.127
0.806,-0.034,0.509,2.075,2.197,5.798
0.794,-0.035,0.487,3.845,4.456,6.653
0.806,-0.024,0.458,5.493,6.775,8.606
0.833,-0.004,0.431,6.714,8.972,10.864
0.809,0.032,0.401,7.385,10.620,11.780
0.794,0.049,0.365,8.301,11.902,10.742
0.806,0.060,0.339,9.216,13.123,8.606
0.795,0.074,0.312,9.277,14.343,5.615
0.776,0.087,0.299,8.850,15.076,2.686
0.764,0.091,0.288,8.545,14.648,0.183
0.761,0.081,0.291,8.545,12.878,-1.892
0.770,0.070,0.301,8.423,10.071,-3.418
0.784,0.067,0.320,8.362,6.042,-4.395
0.786,0.052,0.342,8.667,1.831,-4.089
0.776,0.033,0.360,9.277,-1.648,-3.418
0.782,0.020,0.383,9.888,-3.479,-2.319
0.791,0.009,0.399,10.742,-4.395,-0.671
0.802,-0.003,0.416,11.169,-3.662,1.709
0.811,-0.013,0.426,11.292,-1.831,4.822
0.827,-0.021,0.432,11.169,1.221,7.935
0.846,-0.025,0.436,11.047,5.127,10.498
0.865,-0.026,0.435,10.925,8.545,12.390
0.882,-0.029,0.431,11.475,11.536,14.160
0.894,-0.023,0.424,12.024,13.977,16.357
0.897,-0.019,0.414,13.062,15.686,18.250
0.902,-0.011,0.409,13.977,16.846,20.203
0.904,0.002,0.403,14.771,17.273,21.912
0.910,0.014,0.408,15.137,17.212,22.827
0.920,0.023,0.422,14.893,16.602,23.499
0.923,0.027,0.442,14.648,15.259,23.376
0.930,0.023,0.469,14.954,13.245,22.400
0.938,0.019,0.500,15.930,10.193,20.691
0.908,0.013,0.528,16.479,6.836,19.348
0.906,0.008,0.562,17.029,3.967,19.226
0.902,-0.000,0.583,17.090,2.380,20.386
0.883,-0.009,0.605,16.541,2.380,21.973
0.891,-0.012,0.620,16.296,3.113,23.071
0.898,-0.022,0.627,16.479,4.395,23.315
0.901,-0.040,0.627,17.151,5.249,23.560
0.902,-0.056,0.622,17.883,5.493,23.865
0.911,-0.073,0.618,18.738,4.700,24.231
0.924,-0.080,0.618,20.142,2.319,24.902
0.942,-0.083,0.621,22.705,-1.404,26.245
0.958,-0.096,0.629,25.757,-6.042,28.381
0.970,-0.100,0.638,29.541,-12.329,30.823
0.971,-0.102,0.648,33.508,-18.127,34.912
0.965,-0.099,0.655,37.354,-22.034,39.124
0.945,-0.089,0.650,40.161,-22.644,43.823
0.932,-0.086,0.630,42.542,-19.409,47.729
0.926,-0.085,0.604,44.128,-12.695,50.476
0.912,-0.072,0.568,43.945,-3.845,51.147
0.870,-0.063,0.522,43.091,5.371,49.316
0.848,-0.070,0.483,42.175,13.489,45.471
0.831,-0.078,0.450,40.588,18.555,40.405
0.815,-0.059,0.431,38.208,19.165,35.217
0.805,-0.052,0.427,36.682,15.381,31.311
0.786,-0.071,0.444,36.621,8.301,28.870
0.760,-0.081,0.473,35.522,-1.099,26.245
0.743,-0.087,0.508,34.973,-11.169,24.170
0.728,-0.099,0.550,35.461,-21.057,23.315
0.700,-0.113,0.585,36.255,-28.015,24.048
0.665,-0.130,0.608,36.926,-30.640,26.489
0.642,-0.138,0.617,36.926,-28.320,29.968
0.630,-0.143,0.611,36.804,-21.179,34.058
0.632,-0.139,0.587,35.828,-10.742,38.147
0.640,-0.135,0.554,35.034,0.366,41.138
0.653,-0.129,0.513,34.424,10.681,41.626
0.667,-0.108,0.473,33.936,18.127,40.344
0.678,-0.084,0.436,34.485,21.362,38.208
0.693,-0.060,0.407,35.828,20.325,36.560
0.709,-0.038,0.394,37.476,16.174,36.438
0.724,-0.019,0.390,38.757,10.437,36.804
0.718,-0.002,0.390,38.879,4.211,36.255
0.710,0.009,0.405,39.124,-2.075,33.569
0.699,0.016,0.422,39.490,-7.935,28.687
0.714,0.019,0.448,39.429,-13.428,23.743
0.710,0.009,0.476,39.001,-17.212,21.057
0.682,0.002,0.497,37.109,-18.555,20.569
0.676,-0.007,0.516,34.668,-17.212,21.118
0.688,-0.008,0.530,31.799,-13.794,21.606
0.703,-0.005,0.538,28.931,-9.399,21.667
0.725,-0.005,0.542,26.123,-4.883,21.179
0.742,-0.007,0.540,24.353,-2.197,20.386
0.756,-0.014,0.533,23.804,-0.671,19.592
0.790,-0.013,0.535,23.987,-0.122,19.653
0.814,0.002,0.534,24.170,-0.488,20.935
0.825,0.018,0.532,24.902,-1.282,23.132
0.836,0.021,0.536,25.391,-1.831,24.963
0.866,0.024,0.551,25.330,-1.892,25.146
0.865,0.026,0.563,24.231,-1.221,23.987
0.869,0.027,0.582,22.400,-0.061,22.095
0.880,0.023,0.599,20.386,1.526,19.836
0.884,0.024,0.625,18.066,2.869,17.273
0.900,0.027,0.646,16.479,3.967,15.930
0.918,0.030,0.666,15.625,4.944,15.015
0.920,0.031,0.676,15.442,6.104,13.855
0.912,0.028,0.674,15.686,8.362,12.512
0.901,0.027,0.667,15.320,11.902,10.620
0.898,0.029,0.659,14.038,15.381,8.423
0.929,0.023,0.656,13.550,17.639,5.859
0.959,0.010,0.665,14.099,17.761,3.540
0.962,0.008,0.676,15.198,15.686,1.404
0.956,0.010,0.686,17.456,11.047,0.305
0.962,0.012,0.698,20.203,5.493,0.854
0.946,0.028,0.712,22.644,0.000,2.441
0.901,0.067,0.723,24.475,-4.272,4.089
0.881,0.106,0.736,26.367,-7.385,6.287
0.888,0.116,0.742,27.832,-8.057,9.033
0.879,0.135,0.741,27.832,-5.554,11.169
0.860,0.168,0.729,25.879,-1.343,11.841
0.845,0.190,0.707,24.353,4.395,11.108
0.838,0.190,0.684,23.193,11.169,9.155
0.812,0.198,0.656,20.874,17.212,5.249
0.783,0.203,0.629,18.494,21.729,0.549
0.748,0.203,0.604,16.663,23.437,-3.662
0.709,0.204,0.587,15.076,22.156,-7.568
0.695,0.211,0.584,13.794,17.822,-10.803
0.675,0.222,0.592,13.245,11.658,-13.306
0.661,0.224,0.603,13.306,4.211,-14.648
0.662,0.215,0.616,13.794,-2.930,-15.625
0.648,0.209,0.630,13.916,-9.338,-16.296
0.636,0.202,0.639,14.221,-14.221,-15.442
0.626,0.190,0.645,14.526,-16.296,-13.000
0.612,0.177,0.646,13.916,-15.320,-9.033
0.623,0.160,0.642,12.817,-11.230,-4.578
0.638,0.134,0.630,12.024,-5.981,-1.099
0.675,0.117,0.616,11.292,-0.793,1.587
0.711,0.097,0.596,11.780,3.479,3.723
0.751,0.084,0.575,12.390,5.981,5.554
0.751,0.088,0.555,12.512,6.714,6.409
0.730,0.090,0.534,13.489,6.653,6.409
0.737,0.095,0.519,14.221,6.165,5.676
0.741,0.109,0.503,14.404,6.165,5.066
0.740,0.121,0.492,14.465,6.409,4.150
0.724,0.140,0.473,13.916,7.324,2.930
0.708,0.146,0.456,13.000,8.728,1.099
0.693,0.159,0.438,11.536,10.132,-0.793
0.684,0.171,0.426,9.155,11.353,-2.747
0.667,0.173,0.415,6.714,12.024,-4.517
0.659,0.170,0.414,4.822,11.719,-6.714
0.662,0.167,0.420,2.869,10.193,-8.240
0.669,0.161,0.435,1.099,7.507,-9.155
0.677,0.152,0.453,-0.305,4.761,-9.460
0.684,0.143,0.471,-1.343,2.075,-9.460
0.690,0.134,0.488,-1.587,-0.061,-9.277
0.699,0.126,0.502,-1.953,-1.221,-9.277
0.712,0.123,0.514,-2.441,-0.977,-9.094
0.723,0.117,0.516,-2.869,0.122,-8.911
0.735,0.117,0.514,-3.479,2.136,-8.484
0.752,0.125,0.506,-4.333,4.639,-8.423
0.771,0.123,0.497,-4.517,7.202,-8.362
0.795,0.121,0.487,-4.761,8.728,-9.155
0.825,0.121,0.481,-4.578,9.460,-10.254
0.849,0.114,0.480,-3.845,9.094,-11.108
0.863,0.112,0.481,-3.418,8.057,-11.780
0.887,0.114,0.489,-2.625,6.409,-11.597
0.906,0.122,0.500,-2.319,4.761,-10.803
0.912,0.139,0.516,-3.052,4.150,-9.949
0.911,0.141,0.536,-3.601,4.028,-10.132
0.923,0.137,0.567,-4.456,4.089,-11.658
0.935,0.126,0.601,-5.798,4.211,-13.245
0.935,0.117,0.634,-6.836,4.761,-14.160
0.925,0.098,0.665,-7.874,5.371,-14.160
0.927,0.080,0.691,-9.155,6.958,-13.733
0.917,0.069,0.706,-10.315,9.766,-13.123
0.921,0.065,0.708,-11.414,13.733,-12.756
0.910,0.055,0.697,-12.085,18.250,-13.489
0.907,0.038,0.675,-12.207,22.705,-14.709
0.908,-0.004,0.648,-11.780,25.696,-15.747
0.923,-0.007,0.621,-11.475,27.283,-16.174
0.955,0.019,0.590,-11.292,26.978,-15.625
0.975,0.016,0.566,-9.888,24.353,-13.916
0.998,0.036,0.553,-9.644,19.165,-13.000
1.028,0.049,0.559,-9.094,11.902,-12.878
1.055,0.021,0.599,-8.118,3.540,-13.367
1.086,0.045,0.646,-7.324,-5.859,-14.404
1.048,0.026,0.697,-4.272,-15.503,-13.489
0.990,-0.001,0.738,-0.916,-21.851,-10.864
0.909,-0.046,0.759,0.427,-20.874,-6.653
0.844,-0.045,0.732,-2.014,-11.536,-2.258
0.799,-0.033,0.702,-5.737,3.601,0.793
0.742,-0.028,0.646,-10.010,21.240,1.160
0.702,-0.016,0.585,-14.832,36.743,-1.160
0.710,-0.001,0.536,-19.043,46.143,-4.150
0.704,0.018,0.499,-22.522,48.218,-6.165
0.694,0.027,0.502,-23.560,43.396,-7.263
0.683,0.028,0.513,-24.170,32.715,-8.057
0.692,0.030,0.539,-24.536,18.372,-8.667
0.699,0.025,0.574,-23.804,2.136,-10.132
0.679,0.018,0.610,-22.644,-13.184,-11.169
0.647,-0.007,0.651,-20.874,-26.062,-11.169
0.623,-0.059,0.688,-19.531,-32.654,-9.888
0.601,-0.062,0.694,-21.240,-32.349,-8.301
0.589,-0.065,0.702,-22.583,-25.940,-6.470
0.630,-0.084,0.692,-23.254,-15.686,-5.127
0.644,-0.097,0.659,-24.597,-3.906,-4.517
0.660,-0.113,0.614,-25.208,6.226,-4.272
0.677,-0.104,0.558,-25.818,14.771,-4.089
0.699,-0.068,0.501,-25.757,20.752,-2.625
0.706,-0.034,0.448,-24.841,23.499,-0.061
0.721,-0.007,0.392,-23.682,23.010,2.625
0.720,0.013,0.349,-22.766,21.545,4.639
0.723,0.038,0.325,-23.132,19.043,5.249
0.721,0.063,0.305,-25.085,15.625,4.456
0.713,0.064,0.296,-26.367,11.292,2.319
0.719,0.063,0.302,-28.259,6.592,-0.671
0.728,0.062,0.327,-30.457,1.099,-3.540
0.721,0.053,0.347,-31.860,-4.517,-5.554
0.713,0.023,0.373,-32.471,-10.254,-6.592
0.716,0.002,0.402,-32.959,-15.076,-6.409
0.717,-0.014,0.431,-33.264,-18.005,-5.615
0.709,-0.036,0.451,-33.325,-18.311,-4.517
0.725,-0.053,0.464,-33.813,-15.869,-3.784
0.750,-0.068,0.471,-34.546,-11.475,-3.296
0.775,-0.080,0.470,-35.034,-6.287,-3.052
0.804,-0.087,0.464,-35.034,-1.953,-3.113
0.830,-0.083,0.456,-34.790,1.404,-3.296
0.856,-0.080,0.443,-33.691,3.723,-2.319
0.866,-0.080,0.431,-32.715,4.883,-0.488
0.881,-0.089,0.417,-31.250,5.371,1.648
0.901,-0.084,0.420,-30.273,5.310,3.906
0.910,-0.077,0.426,-30.151,4.517,5.737
0.915,-0.079,0.433,-29.541,3.357,6.714
0.938,-0.094,0.450,-28.809,2.625,7.141
0.928,-0.101,0.473,-28.320,2.075,6.226
0.931,-0.104,0.499,-27.893,1.221,5.310
0.960,-0.106,0.529,-27.283,0.061,5.066
0.961,-0.105,0.562,-25.757,-0.610,5.249
0.961,-0.105,0.594,-23.926,-1.038,5.676
0.977,-0.093,0.624,-21.851,-0.549,5.981
0.975,-0.088,0.645,-19.775,1.526,6.897
0.947,-0.081,0.650,-18.311,5.493,6.897
0.916,-0.073,0.646,-17.639,10.620,5.432
0.901,-0.062,0.638,-17.151,15.686,3.235
0.918,-0.042,0.630,-16.785,19.104,1.709
0.932,-0.020,0.622,-16.479,19.836,1.404
0.929,0.002,0.612,-15.381,18.127,2.014
0.917,0.025,0.607,-13.489,13.855,2.075
0.901,0.048,0.607,-11.536,7.996,1.587
0.889,0.069,0.610,-9.827,1.465,0.977
0.887,0.090,0.620,-8.240,-4.822,0.977
0.888,0.090,0.636,-5.432,-11.230,1.770
0.896,0.094,0.652,-2.747,-16.174,3.296
0.896,0.108,0.667,-0.732,-18.555,5.127
0.896,0.102,0.678,1.953,-17.273,6.592
0.880,0.123,0.670,3.113,-12.390,7.019
0.836,0.156,0.653,3.113,-4.639,6.226
0.799,0.151,0.616,3.784,4.517,4.578
0.767,0.161,0.580,3.174,14.221,0.916
0.732,0.188,0.539,0.854,22.034,-3.723
0.708,0.203,0.500,-0.977,26.062,-8.057
0.695,0.217,0.476,-1.953,25.757,-12.573
0.682,0.230,0.476,-1.892,21.790,-16.418
0.675,0.219,0.483,-1.282,14.526,-18.738
0.689,0.209,0.500,-1.221,5.188,-21.057
0.705,0.216,0.509,-1.099,-4.333,-23.437
0.703,0.215,0.533,0.244,-13.306,-25.085
0.647,0.180,0.545,1.587,-20.447,-25.696
0.658,0.152,0.560,1.831,-23.743,-24.719
0.658,0.125,0.572,1.099,-23.193,-22.522
0.643,0.114,0.582,-1.099,-19.287,-19.531
0.657,0.091,0.589,-2.075,-13.550,-16.113
0.707,0.066,0.588,-2.625,-7.629,-13.123
0.732,0.055,0.574,-3.052,-2.808,-10.254
0.739,0.055,0.547,-2.930,1.709,-7.507
0.745,0.062,0.513,-2.686,6.104,-5.188
0.741,0.080,0.479,-2.380,9.460,-3.967
0.731,0.111,0.444,-1.892,12.146,-3.723
0.730,0.128,0.412,-0.793,13.672,-4.028
0.752,0.129,0.387,0.549,14.526,-4.944
0.762,0.137,0.367,0.854,14.282,-6.714
0.757,0.161,0.356,0.732,12.756,-8.911
0.748,0.174,0.347,0.549,10.498,-11.230
0.752,0.166,0.350,0.610,7.385,-14.099
0.751,0.169,0.356,-0.610,4.150,-17.395
0.738,0.168,0.372,-1.892,0.977,-20.020
0.731,0.161,0.392,-3.418,-1.587,-21.606
0.725,0.151,0.409,-5.371,-2.625,-22.461
0.720,0.139,0.430,-6.897,-3.174,-23.071
0.721,0.123,0.449,-8.179,-3.052,-22.705
0.732,0.111,0.464,-9.216,-2.502,-21.545
0.750,0.101,0.474,-10.132,-1.526,-19.409
0.765,0.087,0.482,-10.498,0.549,-16.724
0.786,0.074,0.490,-11.353,2.869,-14.282
0.807,0.062,0.489,-11.963,4.822,-12.878
0.842,0.044,0.486,-11.719,6.409,-12.573
0.870,0.040,0.483,-11.230,7.751,-12.024
0.876,0.052,0.475,-10.803,8.606,-10.437
0.891,0.059,0.471,-10.315,9.277,-7.324
0.912,0.070,0.466,-9.949,9.888,-4.517
0.932,0.086,0.470,-9.827,10.132,-3.113
0.951,0.097,0.477,-9.705,9.277,-2.991
0.974,0.110,0.494,-10.254,7.874,-3.784
0.976,0.107,0.505,-10.559,5.798,-5.371
0.964,0.096,0.534,-10.498,3.601,-7.568
0.973,0.086,0.564,-10.559,1.404,-8.972
0.971,0.074,0.593,-10.986,0.000,-8.301
0.947,0.057,0.610,-11.597,0.488,-6.836
0.935,0.048,0.617,-13.000,2.686,-5.066
0.943,0.045,0.615,-14.893,7.080,-4.089
0.933,0.035,0.606,-16.113,12.085,-4.272
0.934,0.010,0.597,-16.602,16.052,-6.104
0.949,-0.043,0.586,-16.052,17.822,-8.850
0.959,-0.027,0.581,-15.625,16.663,-11.536
0.975,-0.028,0.580,-13.855,12.329,-11.414
0.983,-0.068,0.583,-10.376,6.226,-8.850
0.987,-0.090,0.598,-7.202,-1.221,-6.165
0.996,-0.097,0.624,-4.089,-8.850,-3.723
1.009,-0.103,0.649,-0.854,-16.357,-1.160
1.016,-0.110,0.676,2.197,-22.217,2.014
0.992,-0.116,0.689,3.967,-24.292,5.737
0.956,-0.120,0.691,4.272,-21.851,9.460
0.942,-0.114,0.675,3.479,-15.442,13.306
0.921,-0.101,0.638,1.892,-5.737,17.395
0.889,-0.100,0.592,0.061,4.944,21.118
0.864,-0.092,0.536,-1.404,15.808,23.987
0.866,-0.079,0.486,-1.953,24.780,26.123
0.861,-0.073,0.434,-2.014,30.334,27.588
0.841,-0.065,0.393,-1.709,32.227,27.954
0.792,-0.065,0.373,-0.854,30.884,26.672
0.768,-0.070,0.368,-0.122,26.550,24.780
0.767,-0.092,0.366,0.488,19.409,22.400
0.761,-0.117,0.384,-0.427,10.559,19.531
0.742,-0.115,0.459,-3.052,0.916,17.517
0.722,-0.109,0.527,-1.953,-9.644,17.517
0.701,-0.126,0.573,4.822,-21.545,19.653
0.695,-0.186,0.527,8.606,-31.738,22.827
0.676,-0.176,0.587,5.676,-36.194,26.367
0.655,-0.186,0.620,6.042,-36.560,30.762
0.640,-0.180,0.621,5.310,-32.104,35.095
0.632,-0.177,0.622,4.761,-23.132,37.842
0.643,-0.164,0.599,4.150,-11.292,39.185
0.676,-0.142,0.564,3.357,0.732,39.978
0.685,-0.113,0.520,3.174,11.108,40.405
0.687,-0.090,0.475,3.906,18.066,40.344
0.691,-0.068,0.424,5.371,20.996,39.978
0.693,-0.038,0.392,7.385,20.691,39.917
0.694,-0.011,0.371,9.399,18.005,40.527
0.695,0.005,0.355,11.230,13.855,41.016
0.708,0.014,0.351,12.634,8.789,40.039
0.727,0.036,0.362,13.611,3.235,37.292
0.745,0.037,0.379,14.648,-2.014,33.997
0.742,0.035,0.398,14.893,-6.653,29.846
0.733,0.022,0.424,15.259,-11.047,25.391
0.716,0.016,0.449,15.320,-13.977,21.851
0.729,0.016,0.473,15.137,-14.832,19.897
0.740,0.011,0.493,14.709,-13.550,19.653
0.730,0.006,0.503,13.794,-10.010,19.836
0.742,0.009,0.511,12.878,-5.371,19.470
0.769,0.016,0.515,12.085,-1.160,18.372
0.784,0.018,0.513,11.902,3.174,16.968
0.792,0.019,0.506,11.780,6.958,15.625
0.810,0.030,0.500,12.024,9.644,14.587
0.819,0.046,0.494,11.963,10.742,14.343
0.833,0.073,0.490,11.597,10.620,14.343
0.840,0.096,0.488,10.925,9.460,14.099
0.839,0.105,0.493,10.681,7.812,12.878
0.848,0.121,0.500,9.399,6.531,10.559
0.856,0.130,0.513,7.996,5.615,7.874
0.844,0.132,0.530,6.653,4.944,5.859
0.859,0.144,0.544,4.883,4.944,4.761
0.870,0.148,0.555,4.150,5.676,4.456
0.860,0.142,0.574,3.784,6.592,3.967
0.867,0.143,0.588,3.052,7.996,3.235
0.870,0.137,0.597,1.648,9.277,2.014
0.885,0.124,0.608,0.488,10.437,0.366
0.897,0.113,0.620,-0.122,10.437,-2.258
0.895,0.110,0.632,0.000,8.606,-5.371
0.900,0.111,0.650,0.854,4.517,-8.179
0.898,0.111,0.670,1.709,-0.793,-10.010
0.896,0.106,0.695,2.991,-6.165,-10.864
0.909,0.106,0.725,5.127,-12.085,-11.047
0.916,0.113,0.748,7.324,-16.357,-9.888
0.915,0.122,0.764,9.827,-17.822,-7.996
0.902,0.126,0.763,11.658,-15.381,-6.165
0.891,0.129,0.743,12.146,-9.644,-5.432
0.875,0.164,0.709,11.719,-2.380,-5.615
0.871,0.161,0.676,12.878,5.005,-6.470
0.873,0.173,0.643,13.550,11.719,-7.874
0.857,0.199,0.612,13.245,16.174,-9.766
0.826,0.202,0.579,13.245,18.555,-12.085
0.783,0.210,0.554,13.550,19.165,-15.259
0.728,0.222,0.532,12.939,17.944,-19.531
0.677,0.229,0.526,11.963,15.259,-23.743
0.643,0.233,0.527,10.742,11.108,-27.283
0.640,0.231,0.540,9.888,5.859,-29.968
0.642,0.227,0.560,9.216,-0.305,-32.898
0.630,0.226,0.585,8.667,-6.836,-36.072
0.633,0.210,0.605,8.789,-13.855,-38.513
0.628,0.211,0.615,8.606,-19.470,-39.246
0.625,0.204,0.614,7.751,-22.888,-37.537
0.613,0.198,0.610,6.042,-23.621,-33.569
0.627,0.194,0.605,3.784,-21.729,-28.442
0.613,0.163,0.600,1.831,-17.517,-23.254
0.670,0.129,0.597,0.305,-11.536,-18.433
0.739,0.093,0.593,-0.977,-5.188,-14.221
0.744,0.090,0.583,-2.014,-0.122,-11.047
0.755,0.079,0.567,-1.892,3.662,-8.484
0.763,0.070,0.545,-0.305,5.554,-6.836
0.763,0.078,0.525,1.282,5.920,-5.554
0.771,0.095,0.508,3.052,5.432,-4.211
0.774,0.109,0.497,4.211,4.883,-2.991
0.773,0.113,0.484,5.310,4.089,-3.174
0.774,0.113,0.468,5.859,3.296,-5.005
0.772,0.119,0.464,5.188,3.113,-7.812
0.750,0.113,0.458,4.028,3.174,-11.230
0.759,0.118,0.457,1.770,3.784,-14.465
0.745,0.143,0.456,-1.160,4.578,-17.456
0.737,0.118,0.450,-3.235,5.737,-19.775
0.738,0.110,0.457,-5.432,6.592,-22.156
0.733,0.104,0.460,-7.690,7.080,-23.743
0.731,0.089,0.467,-9.216,7.019,-24.353
0.739,0.077,0.472,-10.071,6.714,-24.048
0.746,0.068,0.477,-10.803,6.348,-22.827
0.756,0.063,0.484,-11.292,6.226,-20.996
0.756,0.052,0.488,-11.597,6.042,-18.738
0.763,0.047,0.490,-12.085,6.531,-16.907
0.777,0.044,0.490,-12.634,7.568,-15.259
0.791,0.045,0.486,-12.878,8.118,-13.062
0.803,0.049,0.484,-13.306,8.545,-10.437
0.819,0.060,0.485,-14.099,8.240,-8.301
0.839,0.073,0.484,-15.015,7.812,-6.714
0.861,0.062,0.487,-14.709,6.836,-6.042
0.884,0.055,0.500,-14.587,5.005,-5.920
0.896,0.058,0.515,-15.320,2.808,-5.676
0.911,0.061,0.541,-15.991,0.366,-5.005
